"n","k","method","alignment","path_rel","edge_rel","stress1","coordinate_rmse","coordinate_relative_rmse","alignment_scale","surface_rms","surface_mc_se","surface_forward_rms","surface_reverse_rms","surface_area","reference_area","zero_area_faces","sample_size","surface_seed","subdivisions"
500,11,"MDS + edge-KK","similarity",0.00241217593400862,0.00562620819188462,0.0348823548953467,0.19502065486235,0.209471746846336,0.904974982581814,0.168726308859267,0.00159345306597951,0.172276756015667,0.165099527374441,6.47806543249916,6.35828279568902,0,2000,1901,2
500,11,"MDS + edge-KK","similarity",0.00241217593400862,0.00562620819188462,0.0348823548953467,0.19502065486235,0.209471746846336,0.904974982581814,0.166877624177795,0.000804026229301997,0.171072930810061,0.162574091559838,6.47806543249916,6.35828279568902,0,8000,1901,2
500,12,"Original saddle","rigid",0,4.56333592884008e-17,0.0585849769740771,2.87678620804604e-16,3.08995697265083e-16,1,0.0256448911478696,0.00113350081595117,0.0350757157132009,0.00922036068594232,6.84589644493833,6.35828279568902,0,2000,1901,2
500,12,"Original saddle","rigid",0,4.56333592884008e-17,0.0585849769740771,2.87678620804604e-16,3.08995697265083e-16,1,0.0247483276150048,0.000540537945252676,0.0338778531670904,0.00878922660239662,6.84589644493833,6.35828279568902,0,8000,1901,2
500,12,"Original saddle","similarity",0,4.56333592884008e-17,0.0585849769740771,3.21169947754847e-16,3.44968742096775e-16,1,0.0256448911478696,0.00113350081595117,0.0350757157132009,0.00922036068594235,6.84589644493833,6.35828279568902,0,2000,1901,2
500,12,"Original saddle","similarity",0,4.56333592884008e-17,0.0585849769740771,3.21169947754847e-16,3.44968742096775e-16,1,0.0247483276150048,0.000540537945252676,0.0338778531670904,0.00878922660239665,6.84589644493833,6.35828279568902,0,8000,1901,2
500,12,"Metric MDS","rigid",0.0307168253976109,0.108948198339338,0.0342757881806679,0.245394872593061,0.263578709985791,1,0.215418297163325,0.00197123004636132,0.220579729548535,0.210130122585478,7.33453991339735,6.35828279568902,0,2000,1901,2
500,12,"Metric MDS","rigid",0.0307168253976109,0.108948198339338,0.0342757881806679,0.245394872593061,0.263578709985791,1,0.213475220612036,0.000993798848848033,0.220529220306138,0.206180024788731,7.33453991339735,6.35828279568902,0,8000,1901,2
500,12,"Metric MDS","similarity",0.0307168253976109,0.108948198339338,0.0342757881806679,0.22397018432211,0.2405664455622,0.9001149387201,0.193698459342985,0.00178120466739299,0.183130508999833,0.203718931317525,5.94249486748209,6.35828279568902,0,2000,1901,2
500,12,"Metric MDS","similarity",0.0307168253976109,0.108948198339338,0.0342757881806679,0.22397018432211,0.2405664455622,0.9001149387201,0.191843657748087,0.000895506229181643,0.182959494088432,0.200334224632826,5.94249486748209,6.35828279568902,0,8000,1901,2
500,12,"MDS + edge-KK","rigid",0.0025919687869013,0.0060065837032616,0.0351710848591535,0.238695382448669,0.256382785510427,1,0.20100696206708,0.00184254006163727,0.215691923592345,0.185160988590759,7.88240037845416,6.35828279568902,0,2000,1901,2
500,12,"MDS + edge-KK","rigid",0.0025919687869013,0.0060065837032616,0.0351710848591535,0.238695382448669,0.256382785510427,1,0.201883422047994,0.000923026357027905,0.219287813350668,0.182829666934827,7.88240037845416,6.35828279568902,0,8000,1901,2
500,12,"MDS + edge-KK","similarity",0.0025919687869013,0.0060065837032616,0.0351710848591535,0.219206933907404,0.235450236790677,0.905468266009961,0.17912289764654,0.0016189926592182,0.181630641173273,0.17657954329302,6.46256551727661,6.35828279568902,0,2000,1901,2
500,12,"MDS + edge-KK","similarity",0.0025919687869013,0.0060065837032616,0.0351710848591535,0.219206933907404,0.235450236790677,0.905468266009961,0.179754875721232,0.000809009383508805,0.184598557319436,0.17477701029224,6.46256551727661,6.35828279568902,0,8000,1901,2
500,13,"Original saddle","rigid",0,4.58151054709404e-17,0.0584303337390964,2.87678620804604e-16,3.08995697265083e-16,1,0.0256448911478696,0.00113350081595117,0.0350757157132009,0.00922036068594232,6.84589644493833,6.35828279568902,0,2000,1901,2
500,13,"Original saddle","rigid",0,4.58151054709404e-17,0.0584303337390964,2.87678620804604e-16,3.08995697265083e-16,1,0.0247483276150048,0.000540537945252676,0.0338778531670904,0.00878922660239662,6.84589644493833,6.35828279568902,0,8000,1901,2
500,13,"Original saddle","similarity",0,4.58151054709404e-17,0.0584303337390964,3.21169947754847e-16,3.44968742096775e-16,1,0.0256448911478696,0.00113350081595117,0.0350757157132009,0.00922036068594235,6.84589644493833,6.35828279568902,0,2000,1901,2
500,13,"Original saddle","similarity",0,4.58151054709404e-17,0.0584303337390964,3.21169947754847e-16,3.44968742096775e-16,1,0.0247483276150048,0.000540537945252676,0.0338778531670904,0.00878922660239665,6.84589644493833,6.35828279568902,0,8000,1901,2
500,13,"Metric MDS","rigid",0.0308969834112988,0.100672863896104,0.0343216848471756,0.256661762710259,0.275680480211314,1,0.224261081883358,0.00205671051847084,0.226257352601205,0.222246880942979,7.20213689088845,6.35828279568902,0,2000,1901,2
500,13,"Metric MDS","rigid",0.0308969834112988,0.100672863896104,0.0343216848471756,0.256661762710259,0.275680480211314,1,0.222703631027784,0.00103182152666371,0.227128856369443,0.218188673285823,7.20213689088845,6.35828279568902,0,8000,1901,2
500,13,"Metric MDS","similarity",0.0308969834112988,0.100672863896104,0.0343216848471756,0.237007624970676,0.254569964671436,0.901383689802151,0.203260469156219,0.00188722761066984,0.189168921177709,0.216436493927605,5.85168261287801,6.35828279568902,0,2000,1901,2
500,13,"Metric MDS","similarity",0.0308969834112988,0.100672863896104,0.0343216848471756,0.237007624970676,0.254569964671436,0.901383689802151,0.201690527722652,0.000944251636792129,0.1897778413343,0.21293780520278,5.85168261287801,6.35828279568902,0,8000,1901,2
500,13,"MDS + edge-KK","rigid",0.00250074968462913,0.00590124791492476,0.0349333386297481,0.249507524108377,0.267996110274451,1,0.205942192997467,0.00189323281980522,0.221302265126982,0.18934012032023,7.77839858469045,6.35828279568902,0,2000,1901,2
500,13,"MDS + edge-KK","rigid",0.00250074968462913,0.00590124791492476,0.0349333386297481,0.249507524108377,0.267996110274451,1,0.206318368828899,0.000942020959628936,0.223657862512158,0.187381160122698,7.77839858469045,6.35828279568902,0,8000,1901,2
500,13,"MDS + edge-KK","similarity",0.00250074968462913,0.00590124791492476,0.0349333386297481,0.232400319329054,0.249621256229826,0.908501771956328,0.184688738876236,0.00167156909535438,0.188513353782502,0.180783229258309,6.42009938494655,6.35828279568902,0,2000,1901,2
500,13,"MDS + edge-KK","similarity",0.00250074968462913,0.00590124791492476,0.0349333386297481,0.232400319329054,0.249621256229826,0.908501771956328,0.184980069414047,0.000830748601019945,0.190225448713542,0.17958154365798,6.42009938494655,6.35828279568902,0,8000,1901,2
500,14,"Original saddle","rigid",0,2.22153683175632e-16,0.0585949422767685,2.87678620804604e-16,3.08995697265083e-16,1,0.0256448911478696,0.00113350081595117,0.0350757157132009,0.00922036068594232,6.84589644493833,6.35828279568902,0,2000,1901,2
500,14,"Original saddle","rigid",0,2.22153683175632e-16,0.0585949422767685,2.87678620804604e-16,3.08995697265083e-16,1,0.0247483276150048,0.000540537945252676,0.0338778531670904,0.00878922660239662,6.84589644493833,6.35828279568902,0,8000,1901,2
500,14,"Original saddle","similarity",0,2.22153683175632e-16,0.0585949422767685,3.21169947754847e-16,3.44968742096775e-16,1,0.0256448911478696,0.00113350081595117,0.0350757157132009,0.00922036068594235,6.84589644493833,6.35828279568902,0,2000,1901,2
500,14,"Original saddle","similarity",0,2.22153683175632e-16,0.0585949422767685,3.21169947754847e-16,3.44968742096775e-16,1,0.0247483276150048,0.000540537945252676,0.0338778531670904,0.00878922660239665,6.84589644493833,6.35828279568902,0,8000,1901,2
500,14,"Metric MDS","rigid",0.0311611188887974,0.0915065809812877,0.034700356589242,0.31936005709418,0.343024737967785,1,0.265820229591373,0.00237807972201258,0.264077489996072,0.267551617818683,6.97212375018756,6.35828279568902,0,2000,1901,2
500,14,"Metric MDS","rigid",0.0311611188887974,0.0915065809812877,0.034700356589242,0.31936005709418,0.343024737967785,1,0.264121071113567,0.00119476618957504,0.26450747227125,0.263734103833823,6.97212375018756,6.35828279568902,0,8000,1901,2
500,14,"Metric MDS","similarity",0.0311611188887974,0.0915065809812877,0.034700356589242,0.298615847241824,0.320743375628052,0.886213378296678,0.242688195458371,0.00221019857777436,0.219414211161914,0.263917646946687,5.47572577705025,6.35828279568902,0,2000,1901,2
500,14,"Metric MDS","similarity",0.0311611188887974,0.0915065809812877,0.034700356589242,0.298615847241824,0.320743375628052,0.886213378296678,0.240884694781631,0.00110624610127642,0.219586759346759,0.26044678435271,5.47572577705025,6.35828279568902,0,8000,1901,2
500,14,"MDS + edge-KK","rigid",0.00249905018755874,0.00588167306118077,0.0342886926396854,0.325019612833341,0.349103668570766,1,0.257855649512044,0.00221267391536598,0.276307282727171,0.237977640719633,7.66561720672553,6.35828279568902,0,2000,1901,2
500,14,"MDS + edge-KK","rigid",0.00249905018755874,0.00588167306118077,0.0342886926396854,0.325019612833341,0.349103668570766,1,0.257614362963489,0.00110525503348048,0.277116331125202,0.236509744056933,7.66561720672553,6.35828279568902,0,8000,1901,2
500,14,"MDS + edge-KK","similarity",0.00249905018755874,0.00588167306118077,0.0342886926396854,0.306374844630013,0.329077317167871,0.89014425952303,0.231244971429408,0.00196294035563443,0.233027512557429,0.22944858250613,6.0739039411169,6.35828279568902,0,2000,1901,2
500,14,"MDS + edge-KK","similarity",0.00249905018755874,0.00588167306118077,0.0342886926396854,0.306374844630013,0.329077317167871,0.89014425952303,0.231136121654816,0.000977903353566224,0.233583892659861,0.228662149375724,6.0739039411169,6.35828279568902,0,8000,1901,2
500,15,"Original saddle","rigid",0,4.67226417131039e-17,0.0587600369008156,2.87678620804604e-16,3.08995697265083e-16,1,0.0256448911478696,0.00113350081595117,0.0350757157132009,0.00922036068594232,6.84589644493833,6.35828279568902,0,2000,1901,2
500,15,"Original saddle","rigid",0,4.67226417131039e-17,0.0587600369008156,2.87678620804604e-16,3.08995697265083e-16,1,0.0247483276150048,0.000540537945252676,0.0338778531670904,0.00878922660239662,6.84589644493833,6.35828279568902,0,8000,1901,2
500,15,"Original saddle","similarity",0,4.67226417131039e-17,0.0587600369008156,3.21169947754847e-16,3.44968742096775e-16,1,0.0256448911478696,0.00113350081595117,0.0350757157132009,0.00922036068594235,6.84589644493833,6.35828279568902,0,2000,1901,2
500,15,"Original saddle","similarity",0,4.67226417131039e-17,0.0587600369008156,3.21169947754847e-16,3.44968742096775e-16,1,0.0247483276150048,0.000540537945252676,0.0338778531670904,0.00878922660239665,6.84589644493833,6.35828279568902,0,8000,1901,2
500,15,"Metric MDS","rigid",0.031686430936915,0.086278314278433,0.0346864050235221,0.340855515020895,0.366113016100934,1,0.283437597554398,0.00252755607703375,0.281100944163956,0.285755144494286,6.86953476598989,6.35828279568902,0,2000,1901,2
500,15,"Metric MDS","rigid",0.031686430936915,0.086278314278433,0.0346864050235221,0.340855515020895,0.366113016100934,1,0.281066516853501,0.0012643456548532,0.280306625882129,0.281824358916853,6.86953476598989,6.35828279568902,0,8000,1901,2
500,15,"Metric MDS","similarity",0.031686430936915,0.086278314278433,0.0346864050235221,0.319827619197739,0.343526946570564,0.881208251439079,0.258831072534962,0.00234561419927621,0.233078002728343,0.282244030695716,5.33438597189045,6.35828279568902,0,2000,1901,2
500,15,"Metric MDS","similarity",0.031686430936915,0.086278314278433,0.0346864050235221,0.319827619197739,0.343526946570564,0.881208251439079,0.256573907586279,0.00116964853171769,0.232360075581372,0.278691828699737,5.33438597189045,6.35828279568902,0,8000,1901,2
500,15,"MDS + edge-KK","rigid",0.00230847508645384,0.00563407141857774,0.0343149868335548,0.350053797081898,0.375992893761398,1,0.276208001390268,0.00233116283087433,0.292743962755965,0.258616883311874,7.58026264712978,6.35828279568902,0,2000,1901,2
500,15,"MDS + edge-KK","rigid",0.00230847508645384,0.00563407141857774,0.0343149868335548,0.350053797081898,0.375992893761398,1,0.276395961109871,0.00116041871907768,0.294552751959043,0.256959395525934,7.58026264712978,6.35828279568902,0,8000,1901,2
500,15,"MDS + edge-KK","similarity",0.00230847508645384,0.00563407141857774,0.0343149868335548,0.330781802709257,0.35529283853238,0.883686599567392,0.248664922755212,0.0020778143098217,0.245704906666532,0.251590115977758,5.91944230908334,6.35828279568902,0,2000,1901,2
500,15,"MDS + edge-KK","similarity",0.00230847508645384,0.00563407141857774,0.0343149868335548,0.330781802709257,0.35529283853238,0.883686599567392,0.248810147802676,0.00103209574970624,0.247227351562663,0.250382938593048,5.91944230908334,6.35828279568902,0,8000,1901,2
500,16,"Original saddle","rigid",0,4.8341658069753e-17,0.0579899379128449,2.87678620804604e-16,3.08995697265083e-16,1,0.0256448911478696,0.00113350081595117,0.0350757157132009,0.00922036068594232,6.84589644493833,6.35828279568902,0,2000,1901,2
500,16,"Original saddle","rigid",0,4.8341658069753e-17,0.0579899379128449,2.87678620804604e-16,3.08995697265083e-16,1,0.0247483276150048,0.000540537945252676,0.0338778531670904,0.00878922660239662,6.84589644493833,6.35828279568902,0,8000,1901,2
500,16,"Original saddle","similarity",0,4.8341658069753e-17,0.0579899379128449,3.21169947754847e-16,3.44968742096775e-16,1,0.0256448911478696,0.00113350081595117,0.0350757157132009,0.00922036068594235,6.84589644493833,6.35828279568902,0,2000,1901,2
500,16,"Original saddle","similarity",0,4.8341658069753e-17,0.0579899379128449,3.21169947754847e-16,3.44968742096775e-16,1,0.0247483276150048,0.000540537945252676,0.0338778531670904,0.00878922660239665,6.84589644493833,6.35828279568902,0,8000,1901,2
500,16,"Metric MDS","rigid",0.0304922944139453,0.0843882277501079,0.0340179080798533,0.288628320859413,0.310015770393242,1,0.247669974144737,0.0022416268887306,0.245449263044968,0.249870949604774,6.79906608426038,6.35828279568902,0,2000,1901,2
500,16,"Metric MDS","rigid",0.0304922944139453,0.0843882277501079,0.0340179080798533,0.288628320859413,0.310015770393242,1,0.244958762098412,0.00112852875434811,0.243672190809702,0.246238611276893,6.79906608426038,6.35828279568902,0,8000,1901,2
500,16,"Metric MDS","similarity",0.0304922944139453,0.0843882277501079,0.0340179080798533,0.271012730571993,0.291094859314158,0.89970584381709,0.226721142903776,0.00208376696421327,0.206784584876036,0.245040993992505,5.50364413937149,6.35828279568902,0,2000,1901,2
500,16,"Metric MDS","similarity",0.0304922944139453,0.0843882277501079,0.0340179080798533,0.271012730571993,0.291094859314158,0.89970584381709,0.224219948216356,0.00104629040984333,0.205313507008378,0.241651679481462,5.50364413937149,6.35828279568902,0,8000,1901,2
500,16,"MDS + edge-KK","rigid",0.00301850261109462,0.0066542755131397,0.0344394868151078,0.288837456576301,0.310240403132657,1,0.228320817499883,0.00204171646903034,0.242164001894242,0.213582273595436,7.51758704248551,6.35828279568902,0,2000,1901,2
500,16,"MDS + edge-KK","rigid",0.00301850261109462,0.0066542755131397,0.0344394868151078,0.288837456576301,0.310240403132657,1,0.227472767167143,0.00101935648845722,0.242243730252378,0.21167355706079,7.51758704248551,6.35828279568902,0,8000,1901,2
500,16,"MDS + edge-KK","similarity",0.00301850261109462,0.0066542755131397,0.0344394868151078,0.273698023208181,0.293979132980929,0.906038711673453,0.207740034594692,0.00186137405305186,0.208343644032188,0.207134666191336,6.17123341416646,6.35828279568902,0,2000,1901,2
500,16,"MDS + edge-KK","similarity",0.00301850261109462,0.0066542755131397,0.0344394868151078,0.273698023208181,0.293979132980929,0.906038711673453,0.207024532469447,0.000925980995626248,0.208466046562841,0.205572910469366,6.17123341416646,6.35828279568902,0,8000,1901,2
500,17,"Original saddle","rigid",0,2.22513863651187e-16,0.0579947134153115,2.87678620804604e-16,3.08995697265083e-16,1,0.0256448911478696,0.00113350081595117,0.0350757157132009,0.00922036068594232,6.84589644493833,6.35828279568902,0,2000,1901,2
500,17,"Original saddle","rigid",0,2.22513863651187e-16,0.0579947134153115,2.87678620804604e-16,3.08995697265083e-16,1,0.0247483276150048,0.000540537945252676,0.0338778531670904,0.00878922660239662,6.84589644493833,6.35828279568902,0,8000,1901,2
500,17,"Original saddle","similarity",0,2.22513863651187e-16,0.0579947134153115,3.21169947754847e-16,3.44968742096775e-16,1,0.0256448911478696,0.00113350081595117,0.0350757157132009,0.00922036068594235,6.84589644493833,6.35828279568902,0,2000,1901,2
500,17,"Original saddle","similarity",0,2.22513863651187e-16,0.0579947134153115,3.21169947754847e-16,3.44968742096775e-16,1,0.0247483276150048,0.000540537945252676,0.0338778531670904,0.00878922660239665,6.84589644493833,6.35828279568902,0,8000,1901,2
500,17,"Metric MDS","rigid",0.0315910527842788,0.0831821429183292,0.0348531321174209,0.315818514712662,0.339220766179717,1,0.266845189440903,0.00239429669358022,0.263400972562163,0.270245514132629,6.75243296060579,6.35828279568902,0,2000,1901,2
500,17,"Metric MDS","rigid",0.0315910527842788,0.0831821429183292,0.0348531321174209,0.315818514712662,0.339220766179717,1,0.263779763271706,0.00120291680489128,0.260832253225761,0.266694699423379,6.75243296060579,6.35828279568902,0,8000,1901,2
500,17,"Metric MDS","similarity",0.0315910527842788,0.0831821429183292,0.0348531321174209,0.297577065685134,0.31962762003065,0.892931010880352,0.244567212713083,0.0022335045472424,0.221121305635876,0.265954152557125,5.3838889460322,6.35828279568902,0,2000,1901,2
500,17,"Metric MDS","similarity",0.0315910527842788,0.0831821429183292,0.0348531321174209,0.297577065685134,0.31962762003065,0.892931010880352,0.2417549738554,0.00111889835561704,0.21901032107091,0.262536500380551,5.3838889460322,6.35828279568902,0,8000,1901,2
500,17,"MDS + edge-KK","rigid",0.00315107128169591,0.00691796994539676,0.0347748801132367,0.321984800150535,0.345843975311775,1,0.254593568398061,0.00217028454281021,0.269991467573386,0.238202387848831,7.57536124646752,6.35828279568902,0,2000,1901,2
500,17,"MDS + edge-KK","rigid",0.00315107128169591,0.00691796994539676,0.0347748801132367,0.321984800150535,0.345843975311775,1,0.25420404997321,0.00108925706113441,0.270840201941637,0.23640004876856,7.57536124646752,6.35828279568902,0,8000,1901,2
500,17,"MDS + edge-KK","similarity",0.00315107128169591,0.00691796994539676,0.0347748801132367,0.305975196146579,0.32864805460587,0.897641492800947,0.230478705480534,0.00194581025218333,0.230929519726341,0.230027007716326,6.10392496874802,6.35828279568902,0,2000,1901,2
500,17,"MDS + edge-KK","similarity",0.00315107128169591,0.00691796994539676,0.0347748801132367,0.305975196146579,0.32864805460587,0.897641492800947,0.23015910589661,0.000973363225489238,0.231719444710518,0.228588116483126,6.10392496874802,6.35828279568902,0,8000,1901,2
500,18,"Original saddle","rigid",0,4.7575614614951e-17,0.0574572739405956,2.87678620804604e-16,3.08995697265083e-16,1,0.0256448911478696,0.00113350081595117,0.0350757157132009,0.00922036068594232,6.84589644493833,6.35828279568902,0,2000,1901,2
500,18,"Original saddle","rigid",0,4.7575614614951e-17,0.0574572739405956,2.87678620804604e-16,3.08995697265083e-16,1,0.0247483276150048,0.000540537945252676,0.0338778531670904,0.00878922660239662,6.84589644493833,6.35828279568902,0,8000,1901,2
500,18,"Original saddle","similarity",0,4.7575614614951e-17,0.0574572739405956,3.21169947754847e-16,3.44968742096775e-16,1,0.0256448911478696,0.00113350081595117,0.0350757157132009,0.00922036068594235,6.84589644493833,6.35828279568902,0,2000,1901,2
500,18,"Original saddle","similarity",0,4.7575614614951e-17,0.0574572739405956,3.21169947754847e-16,3.44968742096775e-16,1,0.0247483276150048,0.000540537945252676,0.0338778531670904,0.00878922660239665,6.84589644493833,6.35828279568902,0,8000,1901,2
500,18,"Metric MDS","rigid",0.031287856276089,0.0813432821464146,0.0343193401140897,0.250306123281714,0.268853885898202,1,0.222302076002685,0.00205476826166656,0.220176317887684,0.224407698245021,6.71404781672058,6.35828279568902,0,2000,1901,2
500,18,"Metric MDS","rigid",0.031287856276089,0.0813432821464146,0.0343193401140897,0.250306123281714,0.268853885898202,1,0.220600962778423,0.00103669360139119,0.220730310005264,0.220471539665586,6.71404781672058,6.35828279568902,0,8000,1901,2
500,18,"Metric MDS","similarity",0.031287856276089,0.0813432821464146,0.0343193401140897,0.235315021205869,0.25275193843425,0.913474902345773,0.204068838718956,0.00191271379500695,0.188129188934511,0.218850611475155,5.60244587091771,6.35828279568902,0,2000,1901,2
500,18,"Metric MDS","similarity",0.031287856276089,0.0813432821464146,0.0343193401140897,0.235315021205869,0.25275193843425,0.913474902345773,0.202293479695801,0.000961711772066629,0.188594204716893,0.215122127643982,5.60244587091771,6.35828279568902,0,8000,1901,2
500,18,"MDS + edge-KK","rigid",0.00330966433702931,0.00736778374270888,0.0342894804234358,0.238681987361723,0.256368397843317,1,0.196776385884669,0.00188931339931566,0.214477463860728,0.17731697487701,7.53639362441915,6.35828279568902,0,2000,1901,2
500,18,"MDS + edge-KK","rigid",0.00330966433702931,0.00736778374270888,0.0342894804234358,0.238681987361723,0.256368397843317,1,0.193549289370012,0.000943261054629204,0.210909293145503,0.174470412666839,7.53639362441915,6.35828279568902,0,8000,1901,2
500,18,"MDS + edge-KK","similarity",0.00330966433702931,0.00736778374270888,0.0342894804234358,0.226791738832473,0.243597078150964,0.923881904788869,0.180160264175062,0.00171915516383785,0.188083551965012,0.171872100864221,6.43274736601919,6.35828279568902,0,2000,1901,2
500,18,"MDS + edge-KK","similarity",0.00330966433702931,0.00736778374270888,0.0342894804234358,0.226791738832473,0.243597078150964,0.923881904788869,0.177269315331686,0.00085573248023762,0.184855266841431,0.16934388278681,6.43274736601919,6.35828279568902,0,8000,1901,2
500,19,"Original saddle","rigid",0,4.84488695913254e-17,0.0575773383347222,2.87678620804604e-16,3.08995697265083e-16,1,0.0256448911478696,0.00113350081595117,0.0350757157132009,0.00922036068594232,6.84589644493833,6.35828279568902,0,2000,1901,2
500,19,"Original saddle","rigid",0,4.84488695913254e-17,0.0575773383347222,2.87678620804604e-16,3.08995697265083e-16,1,0.0247483276150048,0.000540537945252676,0.0338778531670904,0.00878922660239662,6.84589644493833,6.35828279568902,0,8000,1901,2
500,19,"Original saddle","similarity",0,4.84488695913254e-17,0.0575773383347222,3.21169947754847e-16,3.44968742096775e-16,1,0.0256448911478696,0.00113350081595117,0.0350757157132009,0.00922036068594235,6.84589644493833,6.35828279568902,0,2000,1901,2
500,19,"Original saddle","similarity",0,4.84488695913254e-17,0.0575773383347222,3.21169947754847e-16,3.44968742096775e-16,1,0.0247483276150048,0.000540537945252676,0.0338778531670904,0.00878922660239665,6.84589644493833,6.35828279568902,0,8000,1901,2
500,19,"Metric MDS","rigid",0.0316849767150402,0.0810780366133178,0.0342448418316583,0.277329340387834,0.297879531907965,1,0.23897562821291,0.00220393043789418,0.234345421181057,0.243517813169761,6.66045793158332,6.35828279568902,0,2000,1901,2
500,19,"Metric MDS","rigid",0.0316849767150402,0.0810780366133178,0.0342448418316583,0.277329340387834,0.297879531907965,1,0.237865544532307,0.00110953752502588,0.235999356234668,0.239717205073237,6.66045793158332,6.35828279568902,0,8000,1901,2
500,19,"Metric MDS","similarity",0.0316849767150402,0.0810780366133178,0.0342448418316583,0.261713756226058,0.281106828038716,0.906876556120566,0.220078478310635,0.00205970239535967,0.199468192560589,0.238917377743147,5.47772770077645,6.35828279568902,0,2000,1901,2
500,19,"Metric MDS","similarity",0.0316849767150402,0.0810780366133178,0.0342448418316583,0.261713756226058,0.281106828038716,0.906876556120566,0.218777974842934,0.00103404253616019,0.200808872167102,0.235379271414726,5.47772770077645,6.35828279568902,0,8000,1901,2
500,19,"MDS + edge-KK","rigid",0.0036103626623615,0.00745833517370925,0.0347592101730145,0.273480122567116,0.293745085833691,1,0.216564134057274,0.00199333059594803,0.231110161068066,0.200968011810454,7.49964015749539,6.35828279568902,0,2000,1901,2
500,19,"MDS + edge-KK","rigid",0.0036103626623615,0.00745833517370925,0.0347592101730145,0.273480122567116,0.293745085833691,1,0.214775520655932,0.000995394273046289,0.229976156835942,0.198413749102787,7.49964015749539,6.35828279568902,0,8000,1901,2
500,19,"MDS + edge-KK","similarity",0.0036103626623615,0.00745833517370925,0.0347592101730145,0.261033220378293,0.280375864270168,0.916362601746541,0.198703719897588,0.00181739277153784,0.202154254468389,0.195192197596645,6.29760096699933,6.35828279568902,0,2000,1901,2
500,19,"MDS + edge-KK","similarity",0.0036103626623615,0.00745833517370925,0.0347592101730145,0.261033220378293,0.280375864270168,0.916362601746541,0.197049754733698,0.000903890630006549,0.201087058882473,0.192927982499217,6.29760096699933,6.35828279568902,0,8000,1901,2
500,20,"Original saddle","rigid",0,4.8848545387877e-17,0.0575905558388749,2.87678620804604e-16,3.08995697265083e-16,1,0.0256448911478696,0.00113350081595117,0.0350757157132009,0.00922036068594232,6.84589644493833,6.35828279568902,0,2000,1901,2
500,20,"Original saddle","rigid",0,4.8848545387877e-17,0.0575905558388749,2.87678620804604e-16,3.08995697265083e-16,1,0.0247483276150048,0.000540537945252676,0.0338778531670904,0.00878922660239662,6.84589644493833,6.35828279568902,0,8000,1901,2
500,20,"Original saddle","similarity",0,4.8848545387877e-17,0.0575905558388749,3.21169947754847e-16,3.44968742096775e-16,1,0.0256448911478696,0.00113350081595117,0.0350757157132009,0.00922036068594235,6.84589644493833,6.35828279568902,0,2000,1901,2
500,20,"Original saddle","similarity",0,4.8848545387877e-17,0.0575905558388749,3.21169947754847e-16,3.44968742096775e-16,1,0.0247483276150048,0.000540537945252676,0.0338778531670904,0.00878922660239665,6.84589644493833,6.35828279568902,0,8000,1901,2
500,20,"Metric MDS","rigid",0.0317088900261775,0.0768853091225294,0.0342751781309221,0.303119667768189,0.325580930674752,1,0.257195633077818,0.0023374655330128,0.251250651707074,0.263006268680748,6.62528391534554,6.35828279568902,0,2000,1901,2
500,20,"Metric MDS","rigid",0.0317088900261775,0.0768853091225294,0.0342751781309221,0.303119667768189,0.325580930674752,1,0.256163360083822,0.00117133593643722,0.253082629763654,0.259207477922186,6.62528391534554,6.35828279568902,0,8000,1901,2
500,20,"Metric MDS","similarity",0.0317088900261775,0.0768853091225294,0.0342751781309221,0.286954292333352,0.308217695825847,0.90067999158669,0.237280159154802,0.00219146504931391,0.213190064135034,0.259140395174424,5.37459228206471,6.35828279568902,0,2000,1901,2
500,20,"Metric MDS","similarity",0.0317088900261775,0.0768853091225294,0.0342751781309221,0.286954292333352,0.308217695825847,0.90067999158669,0.236093734511509,0.00109519929055159,0.21482298283262,0.255600447961418,5.37459228206471,6.35828279568902,0,8000,1901,2
500,20,"MDS + edge-KK","rigid",0.0034132832959013,0.00706455831909364,0.035307879230454,0.30754068103307,0.330329542415795,1,0.247394901909422,0.00216939019396355,0.265628022512208,0.227706452780326,7.62665174212349,6.35828279568902,0,2000,1901,2
500,20,"MDS + edge-KK","rigid",0.0034132832959013,0.00706455831909364,0.035307879230454,0.30754068103307,0.330329542415795,1,0.244940056789126,0.00107315116745461,0.263591224979059,0.224746365829928,7.62665174212349,6.35828279568902,0,8000,1901,2
500,20,"MDS + edge-KK","similarity",0.0034132832959013,0.00706455831909364,0.035307879230454,0.293992893764527,0.315777859841212,0.907282512187675,0.226116416380649,0.00194648562723013,0.230467030830369,0.221680434891958,6.27796652214505,6.35828279568902,0,2000,1901,2
500,20,"MDS + edge-KK","similarity",0.0034132832959013,0.00706455831909364,0.035307879230454,0.293992893764527,0.315777859841212,0.907282512187675,0.223780524528118,0.000960869738861652,0.228558779209786,0.218897991681723,6.27796652214505,6.35828279568902,0,8000,1901,2
