"case","regime","k","preparation","classical","stress"
"saddle-surface_area-rep3-n240-r4","ambient",32,1.529,0.0160000000000196,0.745000000000005
"saddle-surface_area-rep3-n240-r4","ambient",4,0.619,0.0169999999999959,1.65899999999999
"saddle-surface_area-rep3-n240-r4","ambient",64,2.56399999999999,0.0159999999999911,0.888000000000005
"saddle-surface_area-rep3-n240-r4","ambient",8,0.692999999999984,0.0169999999999959,0.859999999999985
"saddle-surface_area-rep3-n240-r4","geodesic",128,4.981,0.0180000000000007,0.640999999999991
"saddle-surface_area-rep3-n240-r4","geodesic",16,1.047,0.0230000000000015,0.727
"saddle-surface_area-rep3-n240-r4","geodesic",239,6.84299999999999,0.0200000000000102,0.63000000000001
"saddle-surface_area-rep3-n240-r4","geodesic",32,1.486,0.0160000000000018,0.694000000000003
"saddle-surface_area-rep3-n240-r4","geodesic",4,0.848,0.02,3.633
"saddle-surface_area-rep3-n240-r4","geodesic",64,2.974,0.0189999999999984,0.622999999999998
"saddle-surface_area-rep3-n240-r4","geodesic",8,0.754,0.016,0.985999999999999
"saddle-surface_area-rep3-n240-r64","ambient",128,4.44999999999999,0.0149999999999864,0.88900000000001
"saddle-surface_area-rep3-n240-r64","ambient",16,0.923000000000002,0.0149999999999864,1.035
"saddle-surface_area-rep3-n240-r64","ambient",239,6.269,0.0110000000000241,0.853999999999985
"saddle-surface_area-rep3-n240-r64","ambient",32,1.423,0.0159999999999911,0.98399999999998
"saddle-surface_area-rep3-n240-r64","ambient",4,0.748999999999995,0.0169999999999959,1.416
"saddle-surface_area-rep3-n240-r64","ambient",64,2.41900000000001,0.0160000000000196,0.958000000000027
"saddle-surface_area-rep3-n240-r64","ambient",8,0.763999999999982,0.0160000000000196,1.286
"saddle-surface_area-rep3-n240-r64","geodesic",128,5.196,0.0160000000000053,0.489000000000004
"saddle-surface_area-rep3-n240-r64","geodesic",16,1.094,0.0190000000000001,0.611000000000001
"saddle-surface_area-rep3-n240-r64","geodesic",239,6.84099999999999,0.0180000000000007,0.461999999999989
"saddle-surface_area-rep3-n240-r64","geodesic",32,1.648,0.0169999999999995,0.663
"saddle-surface_area-rep3-n240-r64","geodesic",4,1.032,0.0219999999999994,2.092
"saddle-surface_area-rep3-n240-r64","geodesic",64,3.323,0.0190000000000055,0.629999999999995
"saddle-surface_area-rep3-n240-r64","geodesic",8,0.805,0.0220000000000002,0.620000000000001
"saddle-surface_area-rep3-n240-r8","ambient",128,4.53300000000002,0.0160000000000196,1.55700000000002
"saddle-surface_area-rep3-n240-r8","ambient",16,0.928999999999974,0.0170000000000243,1.28100000000001
"saddle-surface_area-rep3-n240-r8","ambient",239,7.73699999999997,0.0169999999999959,1.95999999999998
"saddle-surface_area-rep3-n240-r8","ambient",32,1.44,0.0159999999999911,1.71100000000001
"saddle-surface_area-rep3-n240-r8","ambient",4,0.640999999999991,0.0149999999999864,0.626999999999981
"saddle-surface_area-rep3-n240-r8","ambient",64,2.452,0.0149999999999864,1.512
"saddle-surface_area-rep3-n240-r8","ambient",8,0.719999999999999,0.0169999999999959,0.686000000000007
"saddle-surface_area-rep3-n240-r8","geodesic",128,4.779,0.0169999999999959,0.584000000000003
"saddle-surface_area-rep3-n240-r8","geodesic",16,1.039,0.022000000000002,0.637999999999998
"saddle-surface_area-rep3-n240-r8","geodesic",239,6.77500000000001,0.0200000000000102,0.554000000000002
"saddle-surface_area-rep3-n240-r8","geodesic",32,1.568,0.0180000000000007,0.684000000000001
"saddle-surface_area-rep3-n240-r8","geodesic",4,0.976000000000001,0.0169999999999995,3.219
"saddle-surface_area-rep3-n240-r8","geodesic",64,2.886,0.019999999999996,0.503
"saddle-surface_area-rep3-n240-r8","geodesic",8,0.824000000000002,0.0210000000000008,0.811
