"case","surface","sampling","replicate","n","radius","regime","k","method","stage","mix","iterations","last_energy","gradient_norm","accepted","elapsed"
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"ambient",8,"stress_primary",5,1,200,0.000472428536506305,0.00232538532032085,200,0.219999999999999
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"ambient",8,"stress_uniform",1,1,1000,0.000312340733099029,0.00259762241366883,1000,0.206000000000003
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"ambient",8,"stress_fixed_primary",1,0,200,0.00594974549988526,0.0237779949301231,200,0.0840000000000032
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"ambient",8,"stress_fixed_primary",2,0.25,200,0.00306981682717273,0.0175477464471136,200,0.0840000000000032
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"ambient",8,"stress_fixed_primary",3,0.5,200,0.0010186929680594,0.0129049844680665,200,0.0840000000000032
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"ambient",8,"stress_fixed_primary",4,0.75,200,0.000488563580956157,0.00794966626949415,200,0.0840000000000032
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"ambient",8,"stress_fixed_primary",5,1,200,0.000319926686204499,0.00336722406486048,200,0.0840000000000032
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"ambient",8,"stress_fixed_uniform",1,1,1000,0.000121440728052741,0.00149628525455509,1000,0.0769999999999982
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"classical_primary",1,0,200,1.17844300988052,0.419359840571478,200,5.747
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"classical_primary",2,0.25,200,1.07465008402351,0.368191441992027,200,5.747
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"classical_primary",3,0.5,200,0.956332769698284,0.376660178487945,200,5.747
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"classical_primary",4,0.75,200,0.834586715602399,0.297585547459938,200,5.747
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"classical_primary",5,1,200,0.717375646008388,0.336477950379474,200,5.747
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"classical_uniform",1,1,1000,0.651387733550686,0.294459699732487,1000,5.544
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"classical_fixed_primary",1,0,200,1.01828131499826,0.0771380869626081,200,1.145
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"classical_fixed_primary",2,0.25,200,1.07924407850652,0.0043813403808339,200,1.145
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"classical_fixed_primary",3,0.5,200,1.12963237387893,0.000141752421462677,200,1.145
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"classical_fixed_primary",4,0.75,200,1.17105470834265,0.000320159924150771,200,1.145
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"classical_fixed_primary",5,1,200,1.20501975643392,0.000259649257818098,200,1.145
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"classical_fixed_uniform",1,1,827,1.20501974944966,1.20425363074061e-06,826,0.939999999999998
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"stress_primary",1,0,200,1.03147542446123,0.523249975927541,200,5.533
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"stress_primary",2,0.25,200,0.940740574590607,0.51783276904531,200,5.533
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"stress_primary",3,0.5,200,0.836988706785649,0.275750029004095,200,5.533
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"stress_primary",4,0.75,200,0.73041426919054,0.390410014053868,200,5.533
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"stress_primary",5,1,200,0.627838389634155,0.24121470877452,200,5.533
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"stress_uniform",1,1,1000,0.56966803780869,0.241551577896001,1000,5.343
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"stress_fixed_primary",1,0,200,1.01825807653694,0.0467498954814522,200,1.12
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"stress_fixed_primary",2,0.25,200,1.07924394371965,0.00606048912985087,200,1.12
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"stress_fixed_primary",3,0.5,200,1.12963237420347,0.000162848243621887,200,1.12
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"stress_fixed_primary",4,0.75,200,1.17105470838662,0.000320511744133283,200,1.12
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"stress_fixed_primary",5,1,200,1.20501975643522,0.000259654294561024,200,1.12
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"stress_fixed_uniform",1,1,830,1.20501974944945,5.3272910227238e-07,829,0.920000000000002
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"full_classical_primary",1,0,200,1.17812655732779,0.41342418603124,200,5.44
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"full_classical_primary",2,0.25,200,1.07435813660092,0.360737283249089,200,5.44
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"full_classical_primary",3,0.5,200,0.956052534851635,0.363768818949386,200,5.44
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"full_classical_primary",4,0.75,200,0.834347239253684,0.285585909338987,200,5.44
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"full_classical_primary",5,1,200,0.717115412825107,0.307989584679607,200,5.44
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"full_classical_uniform",1,1,1000,0.651224850119062,0.294753816459364,1000,5.30199999999999
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"full_classical_fixed_primary",1,0,200,1.01827992209141,0.0768876149895595,200,1.11200000000001
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"full_classical_fixed_primary",2,0.25,200,1.07924407034254,0.00436877309231436,200,1.11200000000001
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"full_classical_fixed_primary",3,0.5,200,1.12963237389077,0.000141679487282752,200,1.11200000000001
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"full_classical_fixed_primary",4,0.75,200,1.17105470834417,0.000320161739970446,200,1.11200000000001
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"full_classical_fixed_primary",5,1,200,1.20501975643395,0.00025964938946146,200,1.11200000000001
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",128,"full_classical_fixed_uniform",1,1,858,1.20501974944944,5.33459125999534e-07,857,0.951000000000008
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"classical_primary",1,0,200,0.00385586907887415,0.0201510681948571,200,0.42
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"classical_primary",2,0.25,200,0.000954250373386691,0.00858553407473943,200,0.42
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"classical_primary",3,0.5,200,0.000521618560065297,0.00290918050151745,200,0.42
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"classical_primary",4,0.75,200,0.000410734270835093,0.00346954034608784,200,0.42
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"classical_primary",5,1,200,0.000389204169567882,0.00239508420019143,200,0.42
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"classical_uniform",1,1,1000,0.000363048452527021,0.00122901085208121,1000,0.406
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"classical_fixed_primary",1,0,200,0.00490641560979533,0.0279615817779594,200,0.128
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"classical_fixed_primary",2,0.25,200,0.00104677747364523,0.0213451309523414,200,0.128
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"classical_fixed_primary",3,0.5,200,0.00041987621857795,0.00366048490018321,200,0.128
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"classical_fixed_primary",4,0.75,200,0.000291455618377249,0.00133750187859015,200,0.128
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"classical_fixed_primary",5,1,200,0.000270919154334488,0.00167686221321305,200,0.128
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"classical_fixed_uniform",1,1,1000,0.000257955371230989,0.000608706142952141,1000,0.115
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"stress_primary",1,0,200,0.00438451338751086,0.0337109188227764,200,0.423
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"stress_primary",2,0.25,200,0.000973981521629596,0.0166368235510998,200,0.423
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"stress_primary",3,0.5,200,0.000484231012779033,0.00276655977252451,200,0.423
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"stress_primary",4,0.75,200,0.000391202596281272,0.00233146679749504,200,0.423
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"stress_primary",5,1,200,0.000337656269779223,0.00193517194889526,200,0.423
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"stress_uniform",1,1,1000,0.000325980724768869,0.000519537629501771,1000,0.407
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"stress_fixed_primary",1,0,200,0.00473179490329158,0.02706619625289,200,0.132
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"stress_fixed_primary",2,0.25,200,0.00102517361472359,0.0099062345399454,200,0.132
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"stress_fixed_primary",3,0.5,200,0.000405608042978884,0.00744154050406058,200,0.132
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"stress_fixed_primary",4,0.75,200,0.000293951994483286,0.00332445275134304,200,0.132
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"stress_fixed_primary",5,1,200,0.000273817705074373,0.00288016545326463,200,0.132
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"stress_fixed_uniform",1,1,1000,0.000260895363063869,0.00043173724637203,1000,0.128
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"full_classical_primary",1,0,200,0.00341004941982077,0.0426559774903763,200,0.422000000000001
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"full_classical_primary",2,0.25,200,0.000710241428975657,0.00766157373934526,200,0.422000000000001
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"full_classical_primary",3,0.5,200,0.000267500238978856,0.00311427045313457,200,0.422000000000001
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"full_classical_primary",4,0.75,200,0.000171486478079205,0.00132518059462213,200,0.422000000000001
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"full_classical_primary",5,1,200,0.000154917849673518,0.00106803414595621,200,0.422000000000001
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"full_classical_uniform",1,1,1000,0.000142647291556803,0.000868429025215072,1000,0.404999999999999
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"full_classical_fixed_primary",1,0,200,0.0041292239607383,0.0256530729128436,200,0.129000000000001
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"full_classical_fixed_primary",2,0.25,200,0.000842841008804326,0.0123254849328055,200,0.129000000000001
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"full_classical_fixed_primary",3,0.5,200,0.000357966546442176,0.00764252629222656,200,0.129000000000001
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"full_classical_fixed_primary",4,0.75,200,0.000285403254819734,0.00114134042028785,200,0.129000000000001
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"full_classical_fixed_primary",5,1,200,0.000270019917099043,0.000718841759601152,200,0.129000000000001
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",16,"full_classical_fixed_uniform",1,1,1000,0.000257753274789578,0.000505794318948329,1000,0.121
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"classical_primary",1,0,200,2.91331385402504,4.13188802512168,200,9.525
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"classical_primary",2,0.25,200,0.164948632290357,0.803688433117398,200,9.525
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"classical_primary",3,0.5,200,0.00460976566136452,0.117017695852766,200,9.525
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"classical_primary",4,0.75,200,7.97702534282741e-05,0.0163814396305998,200,9.525
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"classical_primary",5,1,200,1.56195032905061e-06,0.00324117880872585,200,9.525
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"classical_uniform",1,1,1000,1.18801235956428e-07,0.00128769597049109,1000,9.424
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"classical_fixed_primary",1,0,143,29.5124931602481,7.05971277281509e-06,142,1.268
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"classical_fixed_primary",2,0.25,121,36.6255823986798,5.08293586264784e-06,120,1.268
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"classical_fixed_primary",3,0.5,111,41.9729172528414,3.7960734075394e-06,110,1.268
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"classical_fixed_primary",4,0.75,113,46.1800764768868,5.19627954774987e-07,112,1.268
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"classical_fixed_primary",5,1,122,49.5821924648977,2.80940014872623e-07,121,1.268
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"classical_fixed_uniform",1,1,132,49.582192464898,2.81178791136203e-07,131,0.273000000000003
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"stress_primary",1,0,200,2.4773003832208,3.11613158003379,200,9.203
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"stress_primary",2,0.25,200,0.140867212631918,1.24128904224373,200,9.203
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"stress_primary",3,0.5,200,0.00406212769198901,0.262749136058434,200,9.203
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"stress_primary",4,0.75,200,7.3180503045113e-05,0.0192626544120357,200,9.203
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"stress_primary",5,1,200,1.48448823551345e-06,0.0041992067397317,200,9.203
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"stress_uniform",1,1,1000,3.06782400156828e-09,0.000114770137376745,1000,9.129
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"stress_fixed_primary",1,0,142,29.5124931602481,4.29728832259796e-06,141,1.252
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"stress_fixed_primary",2,0.25,120,36.6255823986798,1.42081427928003e-06,119,1.252
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"stress_fixed_primary",3,0.5,110,41.9729172528414,5.02347917546399e-06,109,1.252
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"stress_fixed_primary",4,0.75,112,46.180076476887,1.64408223741417e-06,111,1.252
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"stress_fixed_primary",5,1,120,49.5821924648979,3.52166806498231e-07,119,1.252
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"stress_fixed_uniform",1,1,71,49.5821924649,1.05637367042959e-05,70,0.143999999999998
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"full_classical_primary",1,0,200,2.91331385402504,4.13188802512168,200,9.03999999999999
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"full_classical_primary",2,0.25,200,0.164948632290357,0.803688433117398,200,9.03999999999999
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"full_classical_primary",3,0.5,200,0.00460976566136452,0.117017695852766,200,9.03999999999999
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"full_classical_primary",4,0.75,200,7.97702534282741e-05,0.0163814396305998,200,9.03999999999999
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"full_classical_primary",5,1,200,1.56195032905061e-06,0.00324117880872585,200,9.03999999999999
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"full_classical_uniform",1,1,1000,1.18801235956428e-07,0.00128769597049109,1000,9.078
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"full_classical_fixed_primary",1,0,143,29.5124931602481,7.05971277281509e-06,142,1.239
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"full_classical_fixed_primary",2,0.25,121,36.6255823986798,5.08293586264784e-06,120,1.239
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"full_classical_fixed_primary",3,0.5,111,41.9729172528414,3.7960734075394e-06,110,1.239
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"full_classical_fixed_primary",4,0.75,113,46.1800764768868,5.19627954774987e-07,112,1.239
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"full_classical_fixed_primary",5,1,122,49.5821924648977,2.80940014872623e-07,121,1.239
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",239,"full_classical_fixed_uniform",1,1,132,49.582192464898,2.81178791136203e-07,131,0.262
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",32,"classical_primary",1,0,200,0.00226278254383378,0.0101780651624755,200,0.952
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",32,"classical_primary",2,0.25,200,0.00235172416805291,0.00213413317701846,200,0.952
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",32,"classical_primary",3,0.5,200,0.00246503659018178,0.00574033426855871,200,0.952
"paraboloid-disk-rep1-n240-r1","paraboloid","disk",1,240,1,"geodesic",32,"classical_primary",4,0.75,200,0.00255478935084864,0.000771971566825527,200,0.952
