"replicate","k","method","run","stage","mix","iterations","budget","hit_budget","final_gradient","final_energy","final_edge_scale","final_edge_rel","accepted_steps","max_energy_increase"
5,32,"stress","primary",2,0.25,200,200,TRUE,0.0239667004350606,0.0237653399552242,1.04451409306585,0.00762512730094062,201,0
5,32,"stress","primary",3,0.5,200,200,TRUE,0.0531531134921183,0.0166328604785572,1.04547164099316,0.00636300964742519,201,0
5,32,"stress","primary",4,0.75,200,200,TRUE,0.0104376807269773,0.0121767750839683,1.04571836260231,0.00543434229447142,201,0
5,32,"stress","primary",5,1,200,200,TRUE,0.0323664058050974,0.00954031987221833,1.04577342679002,0.00480226239362848,201,0
5,68,"classical","primary",1,0,200,200,TRUE,0.103117433006675,0.129026830857038,1.01248796551729,0.00846560886118549,201,0
5,68,"classical","primary",2,0.25,200,200,TRUE,0.133313800738401,0.0621915473400539,1.01358514730754,0.00585558473060642,201,0
5,68,"classical","primary",3,0.5,200,200,TRUE,0.0348166787392533,0.0339420856158111,1.01453062481938,0.00431054008081762,201,0
5,68,"classical","primary",4,0.75,200,200,TRUE,0.0555485726921836,0.0227638554688758,1.01500938703854,0.00351924192525629,201,0
5,68,"classical","primary",5,1,200,200,TRUE,0.0667400790699743,0.0182210476102529,1.01496901304541,0.00314054274179018,201,0
5,68,"stress","primary",1,0,200,200,TRUE,0.256479448190693,0.076795072166295,1.03916334307915,0.0063634247313487,201,0
5,68,"stress","primary",2,0.25,200,200,TRUE,0.0436452816078354,0.0348841183940093,1.04131426055954,0.00426871230808756,201,0
5,68,"stress","primary",3,0.5,200,200,TRUE,0.0280812266766893,0.019873809771113,1.04246755029777,0.00321000423703087,201,0
5,68,"stress","primary",4,0.75,200,200,TRUE,0.0183795674513707,0.0121746537373812,1.0432937861727,0.00250390564982313,201,0
5,68,"stress","primary",5,1,200,200,TRUE,0.0371842775155534,0.00801131849722573,1.0438833658352,0.00202474736346186,201,0
5,73,"classical","primary",1,0,200,200,TRUE,0.16530032679339,0.163477190967426,1.01208869428604,0.00885177040048128,201,0
5,73,"classical","primary",2,0.25,200,200,TRUE,0.277125847832426,0.0790497936254764,1.01435914885287,0.00612380693267662,201,0
5,73,"classical","primary",3,0.5,200,200,TRUE,0.156426795218591,0.0535612298169368,1.01491144340724,0.00502354120083807,201,0
5,73,"classical","primary",4,0.75,200,200,TRUE,0.108059164729565,0.0384143085267829,1.01515573534426,0.00424115179958944,201,0
5,73,"classical","primary",5,1,200,200,TRUE,0.0298813002515524,0.0296679422681408,1.01512424555131,0.00371671017497326,201,0
5,73,"stress","primary",1,0,200,200,TRUE,0.149669431403426,0.114821388391909,1.03769986171568,0.00723535374072518,201,0
5,73,"stress","primary",2,0.25,200,200,TRUE,0.187423537318334,0.0475937159439873,1.04070736654351,0.00463136542256189,201,0
5,73,"stress","primary",3,0.5,200,200,TRUE,0.092200010691305,0.0280362296600019,1.04193391447635,0.00354023815000132,201,0
5,73,"stress","primary",4,0.75,200,200,TRUE,0.0994189522610487,0.0175609783387726,1.04278303204019,0.00279158192308104,201,0
5,73,"stress","primary",5,1,200,200,TRUE,0.0462488760339608,0.0116539107711639,1.0433904332994,0.00226633016117954,201,0
5,73,"classical_kk","additional",1,1,1000,1000,TRUE,0.0103474765672185,0.01351120222167,1.01457073842898,0.002509567314001,1001,0
5,73,"stress_kk","additional",1,1,1000,1000,TRUE,0.0203779880035405,0.00258704066101373,1.04446873013463,0.0010666952708664,1001,0
5,78,"classical","primary",1,0,200,200,TRUE,0.33738354489942,0.217537647541567,1.01087202826792,0.00953689494871313,201,0
5,78,"classical","primary",2,0.25,200,200,TRUE,0.304797484063467,0.0853008293972373,1.0143644919492,0.0059333875547065,201,0
5,78,"classical","primary",3,0.5,200,200,TRUE,0.0691259190427967,0.0435640925156696,1.01599396354038,0.00422070913805159,201,0
5,78,"classical","primary",4,0.75,200,200,TRUE,0.0392082882885373,0.0266421697497893,1.01697743622411,0.00328765028240255,201,0
5,78,"classical","primary",5,1,200,200,TRUE,0.102533230280767,0.0189511542444394,1.01747146714449,0.00276321951017365,201,0
5,78,"stress","primary",1,0,200,200,TRUE,0.514471371063963,0.13183594876331,1.03726953000323,0.00723537871933685,201,0
5,78,"stress","primary",2,0.25,200,200,TRUE,0.078720207567013,0.0557422030553676,1.04047540717816,0.00467606320202409,201,0
5,78,"stress","primary",3,0.5,200,200,TRUE,0.0634359260952865,0.0342800366795955,1.04162394449772,0.00365192542749461,201,0
5,78,"stress","primary",4,0.75,200,200,TRUE,0.0426531718729858,0.022907883420207,1.04237967750845,0.00297425830065551,201,0
5,78,"stress","primary",5,1,200,200,TRUE,0.0272981437933152,0.0157561541573815,1.04297842992119,0.00245793037444384,201,0
5,80,"classical","primary",1,0,200,200,TRUE,0.307764367769529,0.236956984142068,1.01036656713889,0.00969024558858633,201,0
5,80,"classical","primary",2,0.25,200,200,TRUE,0.12053188437085,0.084340649126797,1.01453659226819,0.00573993609056141,201,0
5,80,"classical","primary",3,0.5,200,200,TRUE,0.0828250469274178,0.0459210909534864,1.01586197942978,0.00421709138476487,201,0
5,80,"classical","primary",4,0.75,200,200,TRUE,0.0974111665112989,0.0277126573264995,1.0167106678676,0.00326344692672966,201,0
5,80,"classical","primary",5,1,200,200,TRUE,0.0311926168356293,0.0205123148641406,1.01710714962119,0.00279818564639962,201,0
5,80,"stress","primary",1,0,200,200,TRUE,0.228147795221191,0.153685456769778,1.03665301401332,0.00760609885372515,201,0
5,80,"stress","primary",2,0.25,200,200,TRUE,0.190811946679096,0.0615700706989358,1.04029888920646,0.00478280852248442,201,0
5,80,"stress","primary",3,0.5,200,200,TRUE,0.0586934059259824,0.0371874405486081,1.04155712744806,0.0037013203015471,201,0
5,80,"stress","primary",4,0.75,200,200,TRUE,0.0526240118612223,0.0239471333565408,1.04238795637919,0.00295891323345104,201,0
5,80,"stress","primary",5,1,200,200,TRUE,0.0668942281246971,0.0164946205966778,1.04296734031126,0.00244701341746788,201,0
